dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,5.400418,0.993640,5.590000,1.000000,0.000000,0.000000,0.626222
0.020000,5.416589,1.005407,5.610000,1.000000,0.000000,0.000000,0.631894
0.020000,5.432694,1.017267,5.630000,1.000000,0.000000,0.000000,0.637587
0.020000,5.448730,1.029218,5.650000,1.000000,0.000000,0.000000,0.643301
0.020000,5.464698,1.041260,5.670000,1.000000,0.000000,0.000000,0.649034
0.020000,5.480597,1.053394,5.690000,1.000000,0.000000,0.000000,0.654787
0.020000,5.496425,1.065620,5.710000,1.000000,0.000000,0.000000,0.660559
0.020000,5.512183,1.077936,5.730000,1.000000,0.000000,0.000000,0.666349
0.020000,5.527868,1.090344,5.750000,1.000000,0.000000,0.000000,0.672156
0.020000,5.543482,1.102843,5.770000,1.000000,0.000000,0.000000,0.677980
0.020000,5.559022,1.115433,5.790000,1.000000,0.000000,0.000000,0.683821
0.020000,5.574488,1.128114,5.810000,1.000000,0.000000,0.000000,0.689677
0.020000,5.589879,1.140885,5.830000,1.000000,0.000000,0.000000,0.695548
0.020000,5.605196,1.153746,5.850000,1.000000,0.000000,0.000000,0.701432
0.020000,5.620436,1.166697,5.870000,1.000000,0.000000,0.000000,0.707331
0.020000,5.635599,1.179738,5.890000,1.000000,0.000000,0.000000,0.713242
0.020000,5.650685,1.192868,5.910000,1.000000,0.000000,0.000000,0.719165
0.020000,5.665693,1.206088,5.930000,1.000000,0.000000,0.000000,0.725100
0.020000,5.680622,1.219397,5.950000,1.000000,0.000000,0.000000,0.731045
0.020000,5.695472,1.232794,5.970000,1.000000,0.000000,0.000000,0.737000
0.020000,5.710242,1.246279,5.990000,1.000000,0.000000,0.000000,0.742964
0.020000,5.724931,1.259853,6.010000,1.000000,0.000000,0.000000,0.748937
0.020000,5.739538,1.273514,6.030000,1.000000,0.000000,0.000000,0.754917
0.020000,5.754063,1.287262,6.050000,1.000000,0.000000,0.000000,0.760904
0.020000,5.768506,1.301096,6.070000,1.000000,0.000000,0.000000,0.766897
0.020000,5.782866,1.315018,6.090000,1.000000,0.000000,0.000000,0.772896
0.020000,5.797142,1.329025,6.110000,1.000000,0.000000,0.000000,0.778899
0.020000,5.811333,1.343117,6.130000,1.000000,0.000000,0.000000,0.784906
0.020000,5.825440,1.357295,6.150000,1.000000,0.000000,0.000000,0.790917
0.020000,5.839461,1.371557,6.170000,1.000000,0.000000,0.000000,0.796929
0.020000,5.853396,1.385903,6.190000,1.000000,0.000000,0.000000,0.802943
0.020000,5.867244,1.400333,6.210000,1.000000,0.000000,0.000000,0.808958
0.020000,5.881006,1.414846,6.230000,1.000000,0.000000,0.000000,0.814972
0.020000,5.894680,1.429441,6.250000,1.000000,0.000000,0.000000,0.820986
0.020000,5.908265,1.444118,6.270000,1.000000,0.000000,0.000000,0.826998
0.020000,5.921763,1.458877,6.290000,1.000000,0.000000,0.000000,0.833008
0.020000,5.935172,1.473717,6.310000,1.000000,0.000000,0.000000,0.839015
0.020000,5.948490,1.488636,6.330000,1.000000,0.000000,0.000000,0.845018
0.020000,5.961720,1.503635,6.350000,1.000000,0.000000,0.000000,0.851017
0.020000,5.974859,1.518714,6.370000,1.000000,0.000000,0.000000,0.857010
0.020000,5.987908,1.533871,6.390000,1.000000,0.000000,0.000000,0.862997
0.020000,6.000865,1.549105,6.410000,1.000000,0.000000,0.000000,0.868977
0.020000,6.013732,1.564417,6.430000,1.000000,0.000000,0.000000,0.874949
0.020000,6.026507,1.579806,6.450000,1.000000,0.000000,0.000000,0.880913
0.020000,6.039190,1.595270,6.470000,1.000000,0.000000,0.000000,0.886869
0.020000,6.051780,1.610809,6.490000,1.000000,0.000000,0.000000,0.892814
0.020000,6.064278,1.626423,6.510000,1.000000,0.000000,0.000000,0.898749
0.020000,6.076684,1.642111,6.530000,1.000000,0.000000,0.000000,0.904673
0.020000,6.088996,1.657872,6.550000,1.000000,0.000000,0.000000,0.910585
0.020000,6.101215,1.673705,6.570000,1.000000,0.000000,0.000000,0.916484
0.020000,6.113340,1.689610,6.590000,1.000000,0.000000,0.000000,0.922370
0.020000,6.125372,1.705586,6.610000,1.000000,0.000000,0.000000,0.928242
0.020000,6.137310,1.721633,6.630000,1.000000,0.000000,0.000000,0.934101
0.020000,6.149154,1.737749,6.650000,1.000000,0.000000,0.000000,0.939943
0.020000,6.160903,1.753933,6.670000,1.000000,0.000000,0.000000,0.945770
0.020000,6.172558,1.770186,6.690000,1.000000,0.000000,0.000000,0.951581
