dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,5.023843,1.595971,5.184391,0.797640,-0.036265,0.054185,0.643301
0.020000,5.036568,1.605568,5.200330,0.796930,-0.035502,0.038186,0.649034
0.020000,5.049227,1.615230,5.216255,0.796245,-0.034209,0.064657,0.654787
0.020000,5.061820,1.624956,5.232167,0.795585,-0.033023,0.059256,0.660559
0.020000,5.074346,1.634747,5.248065,0.794938,-0.032351,0.033607,0.666349
0.020000,5.086806,1.644603,5.263952,0.794320,-0.030917,0.071692,0.672156
0.020000,5.099199,1.654524,5.279826,0.793728,-0.029593,0.066244,0.677980
0.020000,5.111524,1.664509,5.295689,0.793149,-0.028962,0.031528,0.683821
0.020000,5.123783,1.674560,5.311541,0.792598,-0.027506,0.072808,0.689677
0.020000,5.135974,1.684675,5.327383,0.792079,-0.025991,0.075763,0.695548
0.020000,5.148098,1.694856,5.343214,0.791572,-0.025330,0.033050,0.701432
0.020000,5.160155,1.705102,5.359036,0.791092,-0.024014,0.065795,0.707331
0.020000,5.172144,1.715413,5.374849,0.790647,-0.022238,0.088793,0.713242
0.020000,5.184065,1.725788,5.390653,0.790218,-0.021444,0.039674,0.719165
0.020000,5.195918,1.736230,5.406450,0.789808,-0.020491,0.047657,0.725100
0.020000,5.207704,1.746736,5.422238,0.789441,-0.018357,0.106706,0.731045
0.020000,5.219422,1.757308,5.438020,0.789095,-0.017290,0.053334,0.737000
0.020000,5.231072,1.767944,5.453796,0.788755,-0.016999,0.014558,0.742964
0.020000,5.242653,1.778647,5.469565,0.788468,-0.014373,0.131297,0.748937
0.020000,5.254167,1.789414,5.485329,0.788208,-0.012980,0.069655,0.754917
0.020000,5.265612,1.800247,5.501088,0.787942,-0.013339,-0.017923,0.760904
0.020000,5.276989,1.811145,5.516843,0.787733,-0.010448,0.144509,0.766897
0.020000,5.288298,1.822109,5.532594,0.787555,-0.008901,0.077349,0.772896
0.020000,5.299539,1.833138,5.548341,0.787379,-0.008754,0.007357,0.778899
0.020000,5.310711,1.844232,5.564086,0.787239,-0.007029,0.086260,0.784906
0.020000,5.321815,1.855392,5.579829,0.787143,-0.004784,0.112256,0.790917
0.020000,5.332850,1.866617,5.595570,0.787067,-0.003800,0.049184,0.796929
0.020000,5.343817,1.877907,5.611310,0.786989,-0.003913,-0.005655,0.802943
0.020000,5.354716,1.889263,5.627049,0.786976,-0.000657,0.162846,0.808958
0.020000,5.365546,1.900685,5.642789,0.786991,0.000759,0.070799,0.814972
0.020000,5.376307,1.912171,5.658529,0.786999,0.000425,-0.016716,0.820986
0.020000,5.387000,1.923723,5.674270,0.787052,0.002636,0.110521,0.826998
0.020000,5.397624,1.935340,5.690013,0.787149,0.004854,0.110905,0.833008
0.020000,5.408181,1.947023,5.705759,0.787272,0.006139,0.064281,0.839015
0.020000,5.418668,1.958770,5.721506,0.787371,0.004929,-0.060507,0.845018
0.020000,5.429087,1.970583,5.737257,0.787548,0.008891,0.198111,0.851017
0.020000,5.439437,1.982461,5.753012,0.787754,0.010258,0.068324,0.857010
0.020000,5.449719,1.994404,5.768772,0.787971,0.010883,0.031260,0.862997
0.020000,5.459932,2.006412,5.784535,0.788185,0.010670,-0.010646,0.868977
0.020000,5.470077,2.018485,5.800305,0.788468,0.014176,0.175298,0.874949
0.020000,5.480153,2.030623,5.816080,0.788778,0.015492,0.065771,0.880913
0.020000,5.490162,2.042826,5.831862,0.789098,0.015985,0.024682,0.886869
0.020000,5.500101,2.055093,5.847650,0.789412,0.015720,-0.013242,0.892814
0.020000,5.509972,2.067425,5.863446,0.789797,0.019246,0.176296,0.898749
0.020000,5.519775,2.079822,5.879251,0.790207,0.020496,0.062493,0.904673
0.020000,5.529509,2.092283,5.895063,0.790640,0.021663,0.058341,0.910585
0.020000,5.539175,2.104808,5.910884,0.791035,0.019759,-0.095194,0.916484
0.020000,5.548772,2.117397,5.926714,0.791516,0.024049,0.214493,0.922370
