dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,15.933222,3.403575,16.647343,1.080504,-0.011154,-0.001792,5.842576
0.020000,15.952753,3.394338,16.668949,1.080281,-0.011188,-0.001711,5.840309
0.020000,15.972260,3.385059,16.690550,1.080056,-0.011220,-0.001630,5.838049
0.020000,15.991741,3.375738,16.712147,1.079831,-0.011251,-0.001549,5.835794
0.020000,16.011198,3.366375,16.733739,1.079606,-0.011281,-0.001467,5.833547
0.020000,16.030629,3.356971,16.755326,1.079379,-0.011308,-0.001385,5.831305
0.020000,16.050035,3.347525,16.776909,1.079153,-0.011334,-0.001303,5.829070
0.020000,16.069416,3.338037,16.798488,1.078925,-0.011359,-0.001221,5.826842
0.020000,16.088772,3.328509,16.820062,1.078698,-0.011382,-0.001139,5.824620
0.020000,16.108102,3.318939,16.841631,1.078470,-0.011403,-0.001056,5.822404
0.020000,16.127408,3.309329,16.863196,1.078241,-0.011422,-0.000973,5.820195
0.020000,16.146687,3.299679,16.884756,1.078013,-0.011440,-0.000890,5.817992
0.020000,16.165942,3.289988,16.906312,1.077783,-0.011456,-0.000807,5.815796
0.020000,16.185171,3.280257,16.927863,1.077554,-0.011471,-0.000724,5.813606
0.020000,16.204374,3.270486,16.949409,1.077324,-0.011483,-0.000641,5.811423
0.020000,16.223553,3.260675,16.970951,1.077094,-0.011495,-0.000557,5.809247
0.020000,16.242705,3.250825,16.992489,1.076864,-0.011504,-0.000474,5.807077
0.020000,16.261833,3.240935,17.014021,1.076634,-0.011512,-0.000390,5.804913
0.020000,16.280934,3.231006,17.035549,1.076404,-0.011518,-0.000307,5.802756
0.020000,16.300011,3.221038,17.057073,1.076173,-0.011522,-0.000223,5.800606
0.020000,16.319061,3.211032,17.078592,1.075943,-0.011525,-0.000139,5.798462
0.020000,16.338086,3.200987,17.100106,1.075712,-0.011526,-0.000055,5.796324
0.020000,16.357086,3.190903,17.121615,1.075474,-0.011910,-0.019164,5.794194
0.020000,16.376059,3.180782,17.143120,1.075209,-0.013261,-0.067575,5.792070
0.020000,16.395007,3.170622,17.164619,1.074975,-0.011675,0.079292,5.789952
0.020000,16.413929,3.160425,17.186114,1.074742,-0.011671,0.000196,5.787841
